,name,label,description,link
593,CEER_MCM,Monthly Real CEER versus Major Currencies,Real Canadian Effective Exchange Rate (CEER) versus Major Currencies  (1999=100),https://www.bankofcanada.ca/valet/series/CEER_MCM
594,CEER_OITPM,Monthly Real CEER versus Other Important Trading Partners,Real Canadian Effective Exchange Rate (CEER) versus Other Important Trading Partners  (1999=100),https://www.bankofcanada.ca/valet/series/CEER_OITPM
595,CEER_BROAD_XUSM,Monthly Real CEER excluding the U.S. dollar,Real Canadian Effective Exchange Rate (CEER) excluding the U.S. dollar  (1999=100),https://www.bankofcanada.ca/valet/series/CEER_BROAD_XUSM
596,WGT_TOT_AUD,"CEER Total Weights, Australia","Canadian Effective Exchange Rate Total Weights, Australia",https://www.bankofcanada.ca/valet/series/WGT_TOT_AUD
597,WGT_TOT_BRL,"CEER Total Weights, Brazil","Canadian Effective Exchange Rate Total Weights, Brazil",https://www.bankofcanada.ca/valet/series/WGT_TOT_BRL
598,WGT_TOT_CNY,"CEER Total Weights, China","Canadian Effective Exchange Rate Total Weights, China",https://www.bankofcanada.ca/valet/series/WGT_TOT_CNY
599,WGT_TOT_HKD,"CEER Total Weights, Hong Kong","Canadian Effective Exchange Rate Total Weights, Hong Kong",https://www.bankofcanada.ca/valet/series/WGT_TOT_HKD
600,WGT_TOT_JPY,"CEER Total Weights, Japan","Canadian Effective Exchange Rate Total Weights, Japan",https://www.bankofcanada.ca/valet/series/WGT_TOT_JPY
601,WGT_TOT_KRW,"CEER Total Weights, Korea","Canadian Effective Exchange Rate Total Weights, Korea",https://www.bankofcanada.ca/valet/series/WGT_TOT_KRW
602,WGT_TOT_MYR,"CEER Total Weights, Malaysia","Canadian Effective Exchange Rate Total Weights, Malaysia",https://www.bankofcanada.ca/valet/series/WGT_TOT_MYR
603,WGT_TOT_MXN,"CEER Total Weights, Mexico","Canadian Effective Exchange Rate Total Weights, Mexico",https://www.bankofcanada.ca/valet/series/WGT_TOT_MXN
604,WGT_TOT_NOK,"CEER Total Weights, Norway","Canadian Effective Exchange Rate Total Weights, Norway",https://www.bankofcanada.ca/valet/series/WGT_TOT_NOK
605,WGT_TOT_PEN,"CEER Total Weights, Peru","Canadian Effective Exchange Rate Total Weights, Peru",https://www.bankofcanada.ca/valet/series/WGT_TOT_PEN
606,WGT_TOT_INR,"CEER Total Weights, India","Canadian Effective Exchange Rate Total Weights, India",https://www.bankofcanada.ca/valet/series/WGT_TOT_INR
607,WGT_TOT_SEK,"CEER Total Weights, Sweden","Canadian Effective Exchange Rate Total Weights, Sweden",https://www.bankofcanada.ca/valet/series/WGT_TOT_SEK
608,WGT_TOT_CHF,"CEER Total Weights, Switzerland","Canadian Effective Exchange Rate Total Weights, Switzerland",https://www.bankofcanada.ca/valet/series/WGT_TOT_CHF
609,WGT_TOT_THB,"CEER Total Weights, Thailand","Canadian Effective Exchange Rate Total Weights, Thailand",https://www.bankofcanada.ca/valet/series/WGT_TOT_THB
610,WGT_TOT_GBP,"CEER Total Weights, United Kingdom","Canadian Effective Exchange Rate Total Weights, United Kingdom",https://www.bankofcanada.ca/valet/series/WGT_TOT_GBP
611,WGT_TOT_USD,"CEER Total Weights, United States","Canadian Effective Exchange Rate Total Weights, United States",https://www.bankofcanada.ca/valet/series/WGT_TOT_USD
612,WGT_TOT_EUR,"CEER Total Weights, Euro","Canadian Effective Exchange Rate Total Weights, Euro",https://www.bankofcanada.ca/valet/series/WGT_TOT_EUR
613,WGT_EXP_AUD,"CEER Export Weights, Australia","Canadian Effective Exchange Rate Export Weights, Australia",https://www.bankofcanada.ca/valet/series/WGT_EXP_AUD
614,WGT_EXP_BRL,"CEER Export Weights, Brazil","Canadian Effective Exchange Rate Export Weights, Brazil",https://www.bankofcanada.ca/valet/series/WGT_EXP_BRL
615,WGT_EXP_CNY,"CEER Export Weights, China","Canadian Effective Exchange Rate Export Weights, China",https://www.bankofcanada.ca/valet/series/WGT_EXP_CNY
616,WGT_EXP_HKD,"CEER Export Weights, Hong Kong","Canadian Effective Exchange Rate Export Weights, Hong Kong",https://www.bankofcanada.ca/valet/series/WGT_EXP_HKD
617,WGT_EXP_JPY,"CEER Export Weights, Japan","Canadian Effective Exchange Rate Export Weights, Japan",https://www.bankofcanada.ca/valet/series/WGT_EXP_JPY
618,WGT_EXP_KRW,"CEER Export Weights, Korea","Canadian Effective Exchange Rate Export Weights, Korea",https://www.bankofcanada.ca/valet/series/WGT_EXP_KRW
619,WGT_EXP_MYR,"CEER Export Weights, Malaysia","Canadian Effective Exchange Rate Export Weights, Malaysia",https://www.bankofcanada.ca/valet/series/WGT_EXP_MYR
620,WGT_EXP_MXN,"CEER Export Weights, Mexico","Canadian Effective Exchange Rate Export Weights, Mexico",https://www.bankofcanada.ca/valet/series/WGT_EXP_MXN
621,WGT_EXP_NOK,"CEER Export Weights, Norway","Canadian Effective Exchange Rate Export Weights, Norway",https://www.bankofcanada.ca/valet/series/WGT_EXP_NOK
622,WGT_EXP_PEN,"CEER Export Weights, Peru","Canadian Effective Exchange Rate Export Weights, Peru",https://www.bankofcanada.ca/valet/series/WGT_EXP_PEN
623,WGT_EXP_INR,"CEER Export Weights, India","Canadian Effective Exchange Rate Export Weights, India",https://www.bankofcanada.ca/valet/series/WGT_EXP_INR
624,WGT_EXP_SEK,"CEER Export Weights, Sweden","Canadian Effective Exchange Rate Export Weights, Sweden",https://www.bankofcanada.ca/valet/series/WGT_EXP_SEK
625,WGT_EXP_CHF,"CEER Export Weights, Switzerland","Canadian Effective Exchange Rate Export Weights, Switzerland",https://www.bankofcanada.ca/valet/series/WGT_EXP_CHF
626,WGT_EXP_THB,"CEER Export Weights, Thailand","Canadian Effective Exchange Rate Export Weights, Thailand",https://www.bankofcanada.ca/valet/series/WGT_EXP_THB
627,WGT_EXP_GBP,"CEER Export Weights, United Kingdom","Canadian Effective Exchange Rate Export Weights, United Kingdom",https://www.bankofcanada.ca/valet/series/WGT_EXP_GBP
628,WGT_EXP_USD,"CEER Export Weights, United States","Canadian Effective Exchange Rate Export Weights, United States",https://www.bankofcanada.ca/valet/series/WGT_EXP_USD
629,WGT_EXP_EUR,"CEER Export Weights, Euro","Canadian Effective Exchange Rate Export Weights, Euro",https://www.bankofcanada.ca/valet/series/WGT_EXP_EUR
630,WGT_IMP_AUD,"CEER Import Weights, Australia","Canadian Effective Exchange Rate Import Weights, Australia",https://www.bankofcanada.ca/valet/series/WGT_IMP_AUD
631,WGT_IMP_BRL,"CEER Import Weights, Brazil","Canadian Effective Exchange Rate Import Weights, Brazil",https://www.bankofcanada.ca/valet/series/WGT_IMP_BRL
632,WGT_IMP_CNY,"CEER Import Weights, China","Canadian Effective Exchange Rate Import Weights, China",https://www.bankofcanada.ca/valet/series/WGT_IMP_CNY
633,WGT_IMP_HKD,"CEER Import Weights, Hong Kong","Canadian Effective Exchange Rate Import Weights, Hong Kong",https://www.bankofcanada.ca/valet/series/WGT_IMP_HKD
634,WGT_IMP_JPY,"CEER Import Weights, Japan","Canadian Effective Exchange Rate Import Weights, Japan",https://www.bankofcanada.ca/valet/series/WGT_IMP_JPY
635,WGT_IMP_KRW,"CEER Import Weights, Korea","Canadian Effective Exchange Rate Import Weights, Korea",https://www.bankofcanada.ca/valet/series/WGT_IMP_KRW
636,WGT_IMP_MYR,"CEER Import Weights, Malaysia","Canadian Effective Exchange Rate Import Weights, Malaysia",https://www.bankofcanada.ca/valet/series/WGT_IMP_MYR
637,WGT_IMP_MXN,"CEER Import Weights, Mexico","Canadian Effective Exchange Rate Import Weights, Mexico",https://www.bankofcanada.ca/valet/series/WGT_IMP_MXN
638,WGT_IMP_NOK,"CEER Import Weights, Norway","Canadian Effective Exchange Rate Import Weights, Norway",https://www.bankofcanada.ca/valet/series/WGT_IMP_NOK
639,WGT_IMP_PEN,"CEER Import Weights, Peru","Canadian Effective Exchange Rate Import Weights, Peru",https://www.bankofcanada.ca/valet/series/WGT_IMP_PEN
640,WGT_IMP_INR,"CEER Import Weights, India","Canadian Effective Exchange Rate Import Weights, India",https://www.bankofcanada.ca/valet/series/WGT_IMP_INR
641,WGT_IMP_SEK,"CEER Import Weights, Sweden","Canadian Effective Exchange Rate Import Weights, Sweden",https://www.bankofcanada.ca/valet/series/WGT_IMP_SEK
642,WGT_IMP_CHF,"CEER Import Weights, Switzerland","Canadian Effective Exchange Rate Import Weights, Switzerland",https://www.bankofcanada.ca/valet/series/WGT_IMP_CHF
643,WGT_IMP_THB,"CEER Import Weights, Thailand","Canadian Effective Exchange Rate Import Weights, Thailand",https://www.bankofcanada.ca/valet/series/WGT_IMP_THB
644,WGT_IMP_GBP,"CEER Import Weights, United Kingdom","Canadian Effective Exchange Rate Import Weights, United Kingdom",https://www.bankofcanada.ca/valet/series/WGT_IMP_GBP
645,WGT_IMP_USD,"CEER Import Weights, United States","Canadian Effective Exchange Rate Import Weights, United States",https://www.bankofcanada.ca/valet/series/WGT_IMP_USD
646,WGT_IMP_EUR,"CEER Import Weights, Euro","Canadian Effective Exchange Rate Import Weights, Euro",https://www.bankofcanada.ca/valet/series/WGT_IMP_EUR
647,WGT_TMC_AUD,"CEER Third-Market Competition Weights, Australia","Canadian Effective Exchange Rate Third-Market Competition Weights, Australia",https://www.bankofcanada.ca/valet/series/WGT_TMC_AUD
648,WGT_TMC_BRL,"CEER Third-Market Competition Weights, Brazil","Canadian Effective Exchange Rate Third-Market Competition Weights, Brazil",https://www.bankofcanada.ca/valet/series/WGT_TMC_BRL
649,WGT_TMC_CNY,"CEER Third-Market Competition Weights, China","Canadian Effective Exchange Rate Third-Market Competition Weights, China",https://www.bankofcanada.ca/valet/series/WGT_TMC_CNY
650,WGT_TMC_HKD,"CEER Third-Market Competition Weights, Hong Kong","Canadian Effective Exchange Rate Third-Market Competition Weights, Hong Kong",https://www.bankofcanada.ca/valet/series/WGT_TMC_HKD
651,WGT_TMC_JPY,"CEER Third-Market Competition Weights, Japan","Canadian Effective Exchange Rate Third-Market Competition Weights, Japan",https://www.bankofcanada.ca/valet/series/WGT_TMC_JPY
652,WGT_TMC_KRW,"CEER Third-Market Competition Weights, Korea","Canadian Effective Exchange Rate Third-Market Competition Weights, Korea",https://www.bankofcanada.ca/valet/series/WGT_TMC_KRW
653,WGT_TMC_MYR,"CEER Third-Market Competition Weights, Malaysia","Canadian Effective Exchange Rate Third-Market Competition Weights, Malaysia",https://www.bankofcanada.ca/valet/series/WGT_TMC_MYR
654,WGT_TMC_MXN,"CEER Third-Market Competition Weights, Mexico","Canadian Effective Exchange Rate Third-Market Competition Weights, Mexico",https://www.bankofcanada.ca/valet/series/WGT_TMC_MXN
655,WGT_TMC_NOK,"CEER Third-Market Competition Weights, Norway","Canadian Effective Exchange Rate Third-Market Competition Weights, Norway",https://www.bankofcanada.ca/valet/series/WGT_TMC_NOK
656,WGT_TMC_PEN,"CEER Third-Market Competition Weights, Peru","Canadian Effective Exchange Rate Third-Market Competition Weights, Peru",https://www.bankofcanada.ca/valet/series/WGT_TMC_PEN
657,WGT_TMC_INR,"CEER Third-Market Competition Weights, India","Canadian Effective Exchange Rate Third-Market Competition Weights, India",https://www.bankofcanada.ca/valet/series/WGT_TMC_INR
658,WGT_TMC_SEK,"CEER Third-Market Competition Weights, Sweden","Canadian Effective Exchange Rate Third-Market Competition Weights, Sweden",https://www.bankofcanada.ca/valet/series/WGT_TMC_SEK
659,WGT_TMC_CHF,"CEER Third-Market Competition Weights, Switzerland","Canadian Effective Exchange Rate Third-Market Competition Weights, Switzerland",https://www.bankofcanada.ca/valet/series/WGT_TMC_CHF
660,WGT_TMC_THB,"CEER Third-Market Competition Weights, Thailand","Canadian Effective Exchange Rate Third-Market Competition Weights, Thailand",https://www.bankofcanada.ca/valet/series/WGT_TMC_THB
661,WGT_TMC_GBP,"CEER Third-Market Competition Weights, United Kingdom","Canadian Effective Exchange Rate Third-Market Competition Weights, United Kingdom",https://www.bankofcanada.ca/valet/series/WGT_TMC_GBP
662,WGT_TMC_USD,"CEER Third-Market Competition Weights, United States","Canadian Effective Exchange Rate Third-Market Competition Weights, United States",https://www.bankofcanada.ca/valet/series/WGT_TMC_USD
663,WGT_TMC_EUR,"CEER Third-Market Competition Weights, Euro","Canadian Effective Exchange Rate Third-Market Competition Weights, Euro",https://www.bankofcanada.ca/valet/series/WGT_TMC_EUR
664,V36612,Treasury Bills,Assets - Government of Canada direct and guaranteed securities,https://www.bankofcanada.ca/valet/series/V36612
665,V36613,Government of Canada Bonds,Assets - Government of Canada direct and guaranteed securities,https://www.bankofcanada.ca/valet/series/V36613
666,V36634,Advances,Assets,https://www.bankofcanada.ca/valet/series/V36634
667,V36635,All other assets,Assets,https://www.bankofcanada.ca/valet/series/V36635
668,V36610,Total assets,Assets,https://www.bankofcanada.ca/valet/series/V36610
669,V36625,Notes in circulation,Liabilities and equity,https://www.bankofcanada.ca/valet/series/V36625
670,V36628,Government of Canada,Liabilities and equity - Canadian dollar deposits,https://www.bankofcanada.ca/valet/series/V36628
671,V36636,Members of Payments Canada,Liabilities and equity - Canadian dollar deposits,https://www.bankofcanada.ca/valet/series/V36636
672,V36632,All other liabilities and equity,Liabilities and equity,https://www.bankofcanada.ca/valet/series/V36632
673,V44201362,Securities purchased under resale agreements,Assets,https://www.bankofcanada.ca/valet/series/V44201362
674,V41838392,Days transacted,Total overdraft loans,https://www.bankofcanada.ca/valet/series/V41838392
675,V41838394,Days transacted,Total positive balances,https://www.bankofcanada.ca/valet/series/V41838394
676,V41838396,Days transacted,Special deposit accounts,https://www.bankofcanada.ca/valet/series/V41838396
677,V41838378,Days transacted,Total overdraft loans,https://www.bankofcanada.ca/valet/series/V41838378
678,V41838380,Days transacted,Total positive balances,https://www.bankofcanada.ca/valet/series/V41838380
679,V41838382,Days transacted,Special deposit accounts,https://www.bankofcanada.ca/valet/series/V41838382
680,FSR_2016Dec_c2s1,FSR_2016Dec_c2s1,December 2016 FSR; Chart 2; Debt-to-disposable-income ratio; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c2s1
681,FSR_2016Dec_c2s2,FSR_2016Dec_c2s2,December 2016 FSR; Chart 2; Debt-to-asset ratio; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c2s2
682,FSR_2016Dec_c2s3,FSR_2016Dec_c2s3,December 2016 FSR; Chart 2; Total debt-service ratio; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c2s3
683,FSR_2016Dec_c5s1,FSR_2016Dec_c5s1,"December 2016 FSR; Chart 5; Year-over-year growth in quality-adjusted prices; Greater Vancouver Area, Vancouver Island, Victoria and Fraser Valley",https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c5s1
684,FSR_2016Dec_c5s2,FSR_2016Dec_c5s2,December 2016 FSR; Chart 5; Year-over-year growth in quality-adjusted prices; Greater Toronto Area,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c5s2
685,FSR_2016Dec_c5s3,FSR_2016Dec_c5s3,"December 2016 FSR; Chart 5; Year-over-year growth in quality-adjusted prices; Calgary, Saskatoon and Regina",https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c5s3
686,FSR_2016Dec_c5s4,FSR_2016Dec_c5s4,"December 2016 FSR; Chart 5; Year-over-year growth in quality-adjusted prices; Ottawa, Montréal and Moncton",https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c5s4
687,FSR_2016Dec_c5s5,FSR_2016Dec_c5s5,December 2016 FSR; Chart 5; Year-over-year growth in quality-adjusted prices; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c5s5
688,FSR_2016Dec_c6s1,FSR_2016Dec_c6s1,December 2016 FSR; Chart 6; Three-month annualized growth rate in quality-adjusted house prices; Greater Vancouver Area,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c6s1
689,FSR_2016Dec_c6s2,FSR_2016Dec_c6s2,December 2016 FSR; Chart 6; Sales-to-listings ratio; Greater Vancouver Area,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c6s2
690,FSR_2016Dec_c7s1,FSR_2016Dec_c7s1,December 2016 FSR; Chart 7; Market value of external liabilities (foreign direct investment) as a percentage of GDP at market prices; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c7s1
691,FSR_2016Dec_c7s2,FSR_2016Dec_c7s2,December 2016 FSR; Chart 7; Market value of external liabilities (debt securities) as a percentage of GDP at market prices; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c7s2
692,FSR_2016Dec_c7s3,FSR_2016Dec_c7s3,December 2016 FSR; Chart 7; Market value of external liabilities (portfolio equities) as a percentage of GDP at market prices; Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c7s3
693,FSR_2016Dec_c8s1,FSR_2016Dec_c8s1,December 2016 FSR; Chart 8; Share of residential mortgages in arrears; Alberta and Saskatchewan,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c8s1
694,FSR_2016Dec_c8s2,FSR_2016Dec_c8s2,December 2016 FSR; Chart 8; Share of residential mortgages in arrears; Rest of Canada,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c8s2
695,FSR_2016Dec_c2As1,FSR_2016Dec_c2As1,December 2016 FSR; Chart 2-A; How has your share of corporate bond trading done on an agency basis changed in the last two years? Increased significantly,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c2As1
696,FSR_2016Dec_c2As2,FSR_2016Dec_c2As2,December 2016 FSR; Chart 2-A; How has your share of corporate bond trading done on an agency basis changed in the last two years? Increased somewhat,https://www.bankofcanada.ca/valet/series/FSR_2016Dec_c2As2
